,Unnamed: 0, id,tweet,subtask_a
2491,2491.0,57463.0,@USER @USER He IS 10x. REAL ONES know Kuniva. He'd rip anyone apart right NOW. Studio or street.,NOT
2492,2492.0,75345.0,@USER The Liberals have used and abused the African American and any other group that comes in contact with them this just an extension of their corrupt and ruthless ways of trying to get power .The #Metoo .So called movement has been reduced to a tool,NOT
2493,2493.0,26123.0,@USER War on Conservatives never stops.,NOT
2494,2494.0,41983.0,"@USER But the wicked  like the troubled sea, when it cannot rest, whose waters cast up mire and dirt. no peace, saith my God, to the wicked."" Isaiah 57:20-21""",NOT
2495,2495.0,33164.0,56 million defenseless people were rounded up and exterminated in the 20th Century because  of gun control.,NOT
2496,2496.0,14077.0,@USER holy fuck,OFF
2497,2497.0,90522.0,@USER Right now the Supreme Court is divided 4 liberals 4 conservatives which means important rulings are coming up and they need Kavanaugh vote ..and it’s trumps ticket to freedom and it’s the GOP ticket to further their agenda,NOT
2498,2498.0,39946.0,"@USER Agree! She is THE rock star for the ages. Proof? I'm old and love Pink. Her So What"" video is hilarious and brimming with strong woman attitude. And, she can actually sing as opposed to most of the wannabes out there now. THE BEST!""",NOT
2499,2499.0,54841.0,"@USER Being the good Christian that he is, he asked God to spare his properties. Virginia beach was only slightly impacted. You know the 700 club prayer, God spare me and mine, to hell with everybody else"".""",OFF
2500,2500.0,75416.0,@USER Yeah...🤨 #FakeNews #MAGA #Trump #WalkAway URL,NOT
2501,2501.0,68904.0,#omg #bobbybrown sister #leolahbrown is not having it with #bet #Bobby roe story she is calling out his ex-wife for fabrication and #lies #celebnmusic247 #celebritynews #breakingnews #news #thebobbybrownstory URL URL,NOT
2502,2502.0,85026.0,@USER Antifa members have to be their #1 clients.,NOT
2503,2503.0,90305.0,@USER He’s talking as though Pres. Trump if failing at every turn. Actuality is totally opposite. Get a grip you fool!,OFF
2504,2504.0,85276.0,@USER Schools should be beautiful places where safety is not threatened and it shouldn’t have to be built like a vault simply because we chose to not consider gun control.,NOT
2505,2505.0,20018.0,#QAnon  #MAGA  Q Drop 2236  URL URL,NOT
2506,2506.0,79483.0,@USER Disco pose with “white dude overbite” look. Classic 70s dance move.,OFF
2507,2507.0,46003.0,"...like a great drum in a mother's chest, the anthem of a peaceful army."" I'm guessing Anthem is the song Josh wrote for his mother. He's said in interviews that she is where his philosophy comes from.""",NOT
2508,2508.0,38911.0,@USER Interesting-cause you leftists not only threaten us-but regulary shoot/stab us.  I wonder if maybe Mr. Swalwell isn't all-in on the violence toward conservatives.  He certainly always seems to ignore/suppor it(ANTIFA for instance).,OFF
2509,2509.0,21985.0,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That and racist!"" Imagine if it was a black woman that accused him of the same. I should probably keep that to myself because i can see some Dems seeing this somehow and thinking ""how can we make this even worse on Kavenaugh? Got it!""""",NOT
2510,2510.0,99066.0,@USER @USER @USER @USER She is going to support Trump.  Raise to replace.  It’s coming anyway. She is angry because her oral tapdance substantive betrayal shtick no longer is working ...,NOT
2511,2511.0,50430.0,@USER @USER I'm assuming he will be able to pay 92k in fees out of a 255k salary next year?  I think that woul be a negative unless the Koch bros pay it for him.  He is bought and sold by them.,NOT
2512,2512.0,25801.0,@USER Its not like your not sharing the water! Un fucking real. 😡,OFF
2513,2513.0,70332.0,@USER Happy Birthday Mrs Aggers - hope you are having a great day URL,NOT
2514,2514.0,54489.0,@USER She is so alert! Babies aren't always so aware.,NOT
2515,2515.0,61933.0,@USER Get ya booty to texas,NOT
2516,2516.0,50948.0,@USER @USER @USER @USER @USER Peter....look at your liberal self making no sense.....It is just a little suspicious that everyone making last minute claims against Kavanaugh are Trump hating liberals...And of course they have zero proof of anything...Just like Their collusion obsession.,OFF
2517,2517.0,60911.0,@USER He is vile.,NOT
2518,2518.0,12906.0,@USER Varda is my fav valar. She is badass I bet melkor agrees with me also xd,NOT
2519,2519.0,42875.0,@USER You are out of order today fam LMFAO,NOT
2520,2520.0,69274.0,#TuesdayThoughts   Why do Democrats and liberals feel so compelled to stop a conservative judge like Kavanah to the Supreme Court?  Democrats favor upholding any and every immoral law in this country.   Who would prefer evil instead of doing what is good?,NOT
2521,2521.0,21738.0,@USER @USER @USER @USER Botox treatments?,NOT
2522,2522.0,94521.0,@USER  god I don’t know how Your didn’t punch Carole at the reunion. She is a smug asshole. I know you are dealing with a lot. I hope you are well.,OFF
2523,2523.0,64652.0,@USER Holy shit which sears?,OFF
2524,2524.0,32148.0,@USER Yeah! You can’t just wing cooking!   There’s all kinds of measurements you need to follow otherwise it’ll end up tasting like garbage.,OFF
2525,2525.0,87399.0,@USER @USER Liberals will melt 😂 😂 😂,OFF
2526,2526.0,92328.0,"@USER ATTENTION! A North Carolina Twitter User...@USER is publicizing an ANTIFA TARGET LIST with the names of high profile AND everyday Trump supporters. Twitter has been informed. They have NOT suspended this account. Check out his Lists"".""",NOT
2527,2527.0,97847.0,@USER If we lose tomorrow we r fucked. Tomorrow is our season lol. Too tough a schedule to drop one like this,OFF
2528,2528.0,30444.0,@USER But... you are gamestop,NOT
2529,2529.0,31562.0,@USER Everyone who is against this is called a „Nazi“ by Antifa scum and politicians.,OFF
2530,2530.0,10181.0,@USER @USER @USER Please stop calling the losers “Elite”,OFF
2531,2531.0,18355.0,@USER @USER Don’t usually do Twitter”conversations”but my point was Dana may be kind of woman who doesn’t want to help other woman;wants to be THE prima donna &amp; so doesn’t care about developing next-gen girls.She is against gun control &amp; isn’t bothered by school shootings-must not like kids,OFF
2532,2532.0,17535.0,"@USER Not gonna have much choice when people keep waking up and start voting against you. What exactly is an antifa meeting?  Can you describe what and antifa"" is?""",NOT
2533,2533.0,74777.0,@USER this isn't me disagreeing this is me basically saying that i hope you're right but if you are i will spontaneously combust,NOT
2534,2534.0,15836.0,"@USER You know what will make this professor even woker""? If he's a gun control nut....""",OFF
2535,2535.0,94793.0,@USER This has gone on for too long.  IMO Trump wants him to meet with them and he had been trying to help Trump reach a. Peace deal until this blows over and he is able to tell the world that they was lying to everyone in order to trick certain people until they could take them down.,NOT
2536,2536.0,39734.0,"@USER @USER Hey you never walk alone"" ""You got the best of me"" ""Im the one I should love in this world"" ""Take my hand now you are the cause of my euphoria"" ""Im learning how to love myself"" And the list just keeps growing!!!""",NOT
2537,2537.0,69554.0,@USER Hmm...thoughts #MAGA?,NOT
2538,2538.0,34821.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER #LivedExperiencedIsEvidence of course. Not sure you are implying I am dismissing such? And that of my own?,NOT
2539,2539.0,52805.0,@USER @USER @USER Listen here lady my tweet was about the fact that I’m sick of hearing about trump every time I listen to news.  Idk where the fuck you get off trying to spin it in to some sort of racial situation!  YOU are part of the problem. Stop turning shit in to something it’s not.,OFF
2540,2540.0,58763.0,@USER Right on Shaft. He is SHAFTICUS !,NOT
2541,2541.0,97304.0,@USER @USER @USER @USER You are in the spirit  Bless you 😂,NOT
2542,2542.0,39539.0,@USER This is actually a bad argument considering that conservatives stood by Clarence Thomas too.,NOT
2543,2543.0,27293.0,@USER  hey Taravat are you interested to meet with an immigration lawyer please let me know he will help you out to get your citizenship to get your canadien citizenshop he is one of the best of the best lawyer ever....,NOT
2544,2544.0,48975.0,#NY18 Faso NRA scores 2016    NRA - Candidate Positions on Gun Rights    93% 2000    NRA Political Victory Fund - Lifetime Score    A+ 1998    NRA Political Victory Fund - Positions on Gun Rights    A++ 1997    New Yorkers Against Gun Violence - Gun Control Score    0% URL,NOT
2545,2545.0,40752.0,@USER @USER @USER @USER ☝️ this is why Conservatives and law abiding citizens don't come to the table about gun control. It not about lunatics like this guy that should no longer own weapons. Its about removing all guns slowly but surely from everyone regardless of who they are. URL,OFF
2546,2546.0,30598.0,1.Boris Johnson doesn't care about family. Forced abortion of his child by mistress. Daughter says he is a selfish bastard. Betrayed and divorced 2 women. #r4today,OFF
2547,2547.0,30846.0,@USER Wtf aren’t they treating antifa as terrorism?,OFF
2548,2548.0,35533.0,@USER After the GOP wins the mid-terms easily there will be no reason we dont put on the masks and grab weapons to go all #ANTIFA on people like you clowns have been doing. Going to be so much fun!!!!,OFF
2549,2549.0,12081.0,@USER She is stunning!,NOT
2550,2550.0,37940.0,@USER Hate to break it to Mr Billionaire NFL owner but he’s wrong. The optics of this protest are terrible for the NFL and jeopardizes their long-term viability.,NOT
2551,2551.0,57782.0,@USER The same is with Union Teachers. That is why Our Children Learn Zero and are Brain Washed by Liberals. Vote to STOP IT NOW.,NOT
2552,2552.0,79131.0,@USER Don’t worry hun I will be sharing this everyone needs to see this talent!! 🏳️‍🌈💞,NOT
2553,2553.0,40286.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m an Antifa Angel who has come to set the Dregs and Deplorables Free. Free from caring what losers think about you. URL,NOT
2554,2554.0,13594.0,@USER Did you hear that @USER had a game taken away from her because she called an official a theif after he took a point and he only took a game away from her because she is a woman and he'd never have done that to a man? Would love to hear your thoughts on this,NOT
2555,2555.0,94478.0,@USER Omg yessss!,NOT
2556,2556.0,64840.0,@USER @USER I wish they’d keep in up through the elections. Especially Antifa.,NOT
2557,2557.0,82617.0,@USER @USER @USER And what does this have to do with a lying attorney and a 35 year old claim? I know it's hard for you liberals to look at two things at once,OFF
2558,2558.0,84905.0,@USER He needs to Either Pick Politics or Singing ....... Either way He Stinks at Both!,OFF
2559,2559.0,90802.0,A videographer who reported on the violence of Antifa was found dead due to a tragic car accident. Police now believe his death was no accident at all.  Welcome to the tolerant left.  URL,OFF
2560,2560.0,38330.0,@USER I know what that storm is gonna do...but those photos are just the shit bro.,OFF
2561,2561.0,82177.0,@USER But she is hecking cute fluffer,NOT
2562,2562.0,39356.0,@USER Looks like ANTIFA thugs.,OFF
2563,2563.0,79406.0,@USER @USER He needs more “gun control!” 😂,NOT
2564,2564.0,49047.0,@USER @USER @USER @USER So why are we focused on getting illegal immigrants out of the country more than we are worried about fixing the loopholes in gun control?,NOT
2565,2565.0,34447.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Look at the pot calling the kettle black. Liberals have been pulling all sorts of stunts trying  to get rid of your/my/our President ever since Hillary hilariously lost the election.,OFF
2566,2566.0,11810.0,@USER @USER He will lose his entire career?? You people are despicable. I know you do not believe in god but hell will be filled with liberals like you and Dianne,OFF
