 id,text,label
80270.0,<user> <user> people like greatest campaign tools conservatives thanks service loonyleft,0
87826.0,<user> djt2 remember daughter married iranian defends costs coward disgrace thank god dad would world hurt,1
36738.0,<user> believe feinstein upstanding would never hir spy china employee 10 years needs resign trader,0
65105.0,<user> yeah start blogger somehow turned murder fan fiction,1
60283.0,<user> <user> love women like believe women excluding one woman soon yi 48 years old adult reaction significant means hypocrisy,1
65277.0,<user> going need pair running shoes look work sees supporting dumb ass movies anymore <emoji : woman_shrugging> walkaway,0
55638.0,<user> drunk equally blame,0
40773.0,<user> <user> liberals want hear juanita broderick keith ellison accuser ignored,0
50718.0,<user> <user> felon eric holder rotting prison crimes url,0
36207.0,<user> <user> <user> hate say got sides mixed many people beaten killed etc far right radicals hand antifa black lives matter etc,0
99986.0,<user> ya know many ppl pot homes fukn cops trying get buddy murderer,1
64009.0,<user> <user> stop collins someone support woman <user> dr cat london opposing collins end bs needs clean desk go home,0
71212.0,<user> roaming charges good charge foreign fuckers come,1
93209.0,<user> problem <user> taken us back 1870 let debate happening today world work going imwithdave lbc,0
82442.0,<user> quite good,0
72139.0,<user> right issue democrats lying american people long lately seems like going crazy head lol,1
87438.0,<user> manga reading,0
98230.0,<user> <user> <user> <user> <user> <user> <user> <user> liberals think guns problem url,1
59968.0,<user> gun control even smallest forces policies place firearm use support gun control hit target w,0
66984.0,<user> friendly,0
81559.0,<user> also understand lot followers maga cult45 aligned politically,0
60441.0,<user> definite follow h,0
48212.0,<user> <user> doug flutie would proud,0
90094.0,<user> <user> juan williams called diamond silk minstrel show know,0
83069.0,<user> <user> uncomefortbul miss williams great actor thinks miss williams order said ref rules apply even miss williams turning women bone miss williams order stone wall,1
70114.0,analysis devin nunes explains antifa riots winning washington post url,0
23654.0,<user> woman uh opponent woman getting ill formed point,0
42100.0,<user> <user> hugs <emoji : red_apple> <emoji : red_heart> <emoji : green_apple> maga <emoji : hundred_points> <emoji : united_states> <emoji : united_states> <emoji : united_states> url,0
50777.0,<user> antifa task force,0
58047.0,<user> <user> actually liberals like waters antifa promote violence,1
12762.0,<user> <user> reading comments dear boy burned alive still talking gun control gosh people,1
90773.0,<user> bravo cnn,0
24585.0,<user> <user> <user> <user> <user> whole lot deadly bump stock url,0
75230.0,<user> <user> richard cephalic clinical,0
59483.0,20 crazy things liberals blame trump url tcot maga rednationrising,1
99480.0,<user> sick everything politicized everything presented right wrong good evil used liberals conservatives viewed generally good people different approaches achieving goal 100 us,0
13105.0,<user> vs antifa know money seriously stupid thing url,1
59794.0,<user> <user> <user> suggest get worser jobs want might even office might arguing gay,1
33291.0,<user> boo hoo shu never right side winning,0
74069.0,<user> liberals truly vile,0
80770.0,<user> <user> 2010 conservatives cut annual funding build social housing 2 5bn today theresa may announced extra 2bn build social housing spread next 10 years 2028 33bn cut since 2010 instead 35bn wonder housing crisis <emoji : face_with_monocle>,0
34976.0,<user> <user> let play game called spot bot guess account,0
99247.0,<user> forget antifa acorn terrorist obama palled around hahahahahha listen malarkey,1
80913.0,<user> frogs said muzzie terriorist attack,1
12684.0,<user> <user> paid look twitter horrible,0
86348.0,<user> democrats gave birth antifa amp blm,0
38101.0,<user> cool,0
14262.0,<user> gun control work support common sense knife control url,0
97093.0,<user> imagine married crazy b tch good god,1
34158.0,<user> liberals sunk new low tragic,0
48003.0,<user> well hot lie smile yeah,0
44691.0,<user> term parasite added list fuck terms also includes term widget,1
30023.0,<user> <user> glad mia feeling better,0
87635.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> want keep corrupt amp cushioney jobs thry want go back business usual think,0
79078.0,<user> lol liberal trying make liberals sick maroon,0
68900.0,<user> <user> careful things use kind hit job someone group interview used victimize careful act,0
59831.0,<user> <user> one believes schumer dems nod wink happy obstruct lies swampers thing actual conservatives know actual lie pray liars receive god wrath sad truth justice dead,0
99942.0,<user> <user> choosing heartless politician ancestors country speaks volumes,1
15948.0,<user> divorce everyone says picking side totally trials life great indicators realness people sucks first great everybodytalks,0
54580.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> sanctions used action last resort weapon first choice taking account graph url url amp url,0
38764.0,<user> <user> right unique ability create monsters thin air legislation even created fight phantom menance antifa currently committee url,1
44544.0,must read delay kavanaugh vote senate singularly ill equipped assess allegations trump supreme court nominee url via <user> postponethevote maga ncpol url,0
93074.0,endpc teaching guide portland public schools celebrates islam communists terrorists abortion promotes guncontrol amp transgenders gt url endculturalmarxism,1
38875.0,<user> another dem run sanctuary city strict gun control laws ultimate fail,0
40137.0,<user> woman lying according everyone went school except liberals would say anything get rid,0
23302.0,<user> cutie connection authentic <emoji : beating_heart>,0
37494.0,<user> antifa said sjw honest antifa really justice rider,0
56538.0,<user> something else <emoji : smiling_face_with_heart-eyes>,0
46888.0,<user> go like seinfeld cancel series hot jk fucking dare better 50 issue plan,1
19458.0,<user> good game like u <user> true super fan sure focused thats going take game hope,0
28684.0,<user> looking hard heads look republican congress,1
82697.0,<user> call dog cause dam got bone nigga <emoji : face_blowing_a_kiss>,1
20963.0,<user> say russia hackers hmmm,1
92112.0,huge qdrop dump today wwg1wga qanon qarmy maga thegreatawakening,0
34295.0,<user> knows dosen much time left brought,0
13930.0,morningjoe closer gets monday louder liberals squeal,0
17175.0,exposethetruth ask liberal policies ever quantifiably improved life libs make big promises warn doom conservatives none come true lib agenda neg hate use fear help usa great helps vote family life good ccot url,0
71576.0,cory booker democratic party kkk robert byrd pjnet maga trumptrain trumptrain2020 corybooker maga kag keepamericagreat presidenttrump url url tw352,0
91186.0,<user> unfortunately liberals conservative parties leaders fringe parties longer know canadians really think said know house ping pong rhetoric even polls reliable canadians starved clear strong vision <emoji : maple_leaf> mission url,0
26816.0,lt god chosen leader ass fuck christian conservatives gt baptist pastor brian kaylor claims sarah huckabee sanders lies defend god chosen leader url,1
45651.0,<user> maga first victory lap vote,0
84588.0,<user> <user> <user> <user> wannabe hilary clinton stand woman anything ndp stands believe even dangerous liberals,1
44140.0,opponent resisting better today 2 years ago nj12 maga walkaway url,0
53206.0,<user> u bad bitch lol,1
31505.0,<user> bola crowd according reaction got first night bola,0
27082.0,chokes laughing <user> considered excellent work <user> decided car crash certainty trading temporarily close plant next year nichts ist haltbarer als eine temporäre lösung <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy>,0
18720.0,<user> <user> <user> <user> yeah bitch put back beat sorry asses bears suck blew 20 0 lead lmaoooo,1
19032.0,<user> <user> saying wants win vote fraud,0
29365.0,<user> <user> <user> exactly fred guttenberg entire mission gun control amp feinstein anything dollar mission change <emoji : backhand_index_pointing_right> legislation favor taking guns law abiding americans whole stance political,0
48639.0,<user> know tesco stance gun control,0
94548.0,<user> <user> eyes open aiming <emoji : face_with_tears_of_joy> <emoji : face_with_tears_of_joy> <emoji : flushed_face> liberals want war conservatives <emoji : face_with_tears_of_joy> best luck snowflake <emoji : thumbs_up_medium-light_skin_tone>,0
84520.0,<user> sort thing liberals love hate law enforcement,0
43951.0,<user> hеy 21 years old waiting hеre <emoji : backhand_index_pointing_right> url <emoji : backhand_index_pointing_left> <emoji : person_with_veil> <emoji : kissing_face> <emoji : tulip>,0
22691.0,<user> elaborate think making tax cuts permanent bad idea,0
76658.0,<user> robin williams <emoji : unamused_face>,0
86630.0,<user> <user> picked fuck,1
13249.0,<user> yes exempted,0
12356.0,<user> <user> picks random conservative issues us try force fit indian narrative next might gun control <emoji : loudly_crying_face>,0
68975.0,<user> antifa expressly anti nazi nunes identifying nazis,0
12196.0,<user> <user> <user> <user> correct url,0
39320.0,<user> liberals think world owes living,1
24747.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> dont think would mean trouble dont wish anyone cumm inn,1
30025.0,<user> <user> one always tell dr <user> telling truth mouth moving earth would anyone expect <user> cosy trump,0
44732.0,<user> <user> <user> <user> cant even imagine think would boot craziest reality star time,0
